problemId,tags,rating,name,solved,games,2-sat,rank,dfs and similar,divide and conquer,string suffix structures,implementation,dsu,expression parsing,data structures,brute force,binary search,trees,hashing,strings,flows,meet-in-the-middle,shortest paths,graphs,graph matchings,dp,ternary search,probabilities,bitmasks,*special,two pointers,interactive,math,matrices,number theory,constructive algorithms,geometry,combinatorics,chinese remainder theorem,greedy,schedules,sortings,fft
724:C,greedy+hashing+implementation+math+number theory+sortings,1800.0,Ray Tracing,1913,False,False,expert,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False
724:B,brute force+greedy+implementation+math,1500.0,Batch Sort,3785,False,False,specialist,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
724:A,implementation,1000.0,Checking the Calendar,6221,False,False,pupil,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
723:F,dsu+graphs+greedy+implementation,2300.0,st-Spanning Tree,1292,False,False,master,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
723:E,constructive algorithms+dfs and similar+flows+graphs+greedy,2200.0,One-Way Reform,1689,False,False,master,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
723:D,dfs and similar+dsu+graphs+greedy+implementation,1600.0,Lakes in Berland,6297,False,False,expert,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
723:C,greedy,1600.0,Polycarp at the Radio,4284,False,False,expert,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
723:B,expression parsing+implementation+strings,1100.0,Text Document Analysis,9155,False,False,pupil,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
723:A,implementation+math+sortings,800.0,The New Year: Meeting Friends,51787,False,False,pupil,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
722:F,chinese remainder theorem+data structures+implementation+number theory+two pointers,2800.0,Cyclic Cipher,399,False,False,grandmaster,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False
722:E,combinatorics+dp,2900.0,Research Rover,650,False,False,grandmaster,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
722:D,binary search+data structures+dfs and similar+greedy+strings+trees,1900.0,Generating Sets,2924,False,False,candidate master,True,False,False,False,False,False,True,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
722:C,data structures+dsu,1600.0,Destroying Array,7410,False,False,expert,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
722:B,implementation+strings,1200.0,Verse Pattern,6061,False,False,novice,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
722:A,brute force+implementation,1300.0,Broken Clock,5963,False,False,novice,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
721:E,binary search+dp,2700.0,Road to Home,284,False,False,grandmaster,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
721:D,constructive algorithms+data structures+greedy+math,2000.0,Maxim and Array,2167,False,False,candidate master,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False
721:C,dp+graphs,1800.0,Journey,4951,False,False,expert,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
721:B,implementation+math+sortings+strings,1100.0,Passwords,11082,False,False,pupil,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
721:A,implementation,800.0,One-dimensional Japanese Crossword,16777,False,False,pupil,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
720:F,data structures,3100.0,Array Covering,110,False,False,grandmaster,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
720:E,implementation,3100.0,Cipher,49,False,False,grandmaster,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
720:D,data structures+dp+sortings,3100.0,Slalom,144,False,False,grandmaster,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
720:C,constructive algorithms,3100.0,Homework,79,False,False,grandmaster,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
720:B,dfs and similar+flows,2400.0,Cactusophobia,328,False,False,grandmaster,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
720:A,greedy,2000.0,Closing ceremony,745,False,False,candidate master,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
719:B,greedy,1400.0,Anatoly and Cockroaches,7670,False,False,specialist,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
719:A,implementation,1100.0,Vitya in the Countryside,14390,False,False,pupil,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
718:E,bitmasks+graphs,3300.0,Matvey's Birthday,263,False,False,grandmaster,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
